objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237656906349215882,346.559106006632,-1.00679222809468,19.30113,18.72839,17.92513,17.53046,17.1816,2662,301,1,193,10374256275332814848,QSO,0.2665102,9214,57684,780
1237656906351247484,351.202529263777,-0.964987312040173,19.3733,18.11727,17.25446,16.80767,16.52931,2662,301,1,224,431253504804284416,GALAXY,0.1360134,383,51818,123
1237656906351247487,351.205910196266,-0.930954669835943,19.59677,18.62287,18.05459,17.70318,17.57862,2662,301,1,224,431258177728702464,GALAXY,0.1071728,383,51818,140
1237656906352296132,353.655316402539,-1.02961094804913,19.30567,17.63552,16.7345,16.25254,15.88218,2662,301,1,240,432369509156808704,GALAXY,0.09411257,384,51821,87
1237656906353737863,357.008934904045,-0.943956804866994,19.34415,18.29048,18.00832,17.5937,17.52263,2662,301,1,262,769001223591323648,GALAXY,0.07965674,683,52524,42
1237648720132178180,123.327886266537,-0.865370585646398,18.21842,15.531,14.54983,14.21792,14.01519,756,301,1,50,2316051214065756160,STAR,0.0003484938,2057,53816,273
1237648720132571571,124.269015152585,-0.968265608703752,16.01363,14.83077,14.63261,14.59395,14.61522,756,301,1,56,2316029223833200640,STAR,0.0001669455,2057,53816,193
1237648720132833548,124.834440013725,-0.99524699839144,18.98648,17.02799,16.2074,15.90347,15.72066,756,301,1,60,2315984418734368768,STAR,0.0001861506,2057,53816,30
1237648720132898913,124.924371592229,-0.872831874589947,18.91847,17.78616,17.2934,17.12404,17.03394,756,301,1,61,2315986342879717376,STAR,0.0008668969,2057,53816,37
1237648720133685722,126.739159747269,-0.982893832495724,19.34957,18.27308,17.96179,17.87246,17.83893,756,301,1,73,1299314932499638272,STAR,0.0001489489,1154,53083,96
1237648720140304397,141.825532211218,-0.944562296019152,17.7371,16.57298,16.20554,16.0801,16.01734,756,301,1,174,8391423928149760000,STAR,3.602725E-05,7453,56749,334
1237648720141025305,143.489150579743,-0.902835524132484,19.1322,17.9342,17.7096,17.62375,17.58096,756,301,1,185,535987768107493376,STAR,0.0006484027,476,52314,216
1237648720144171205,150.786905229868,-1.02547649331062,16.2169,14.67459,14.10496,13.91119,13.8234,756,301,1,233,3211069083176953856,STAR,0.000172653,2852,54468,9
1237648720144236557,150.840475488472,-0.974717028321909,17.31297,15.56034,14.94645,14.75587,14.67195,756,301,1,234,3211071557078116352,STAR,-8.698012E-05,2852,54468,18
1237648720144236594,150.92278851428,-0.966077715263412,16.64156,15.2597,14.76845,14.60367,14.54315,756,301,1,234,3211068808299046912,STAR,0.0001030648,2852,54468,8
1237648720145285290,153.311932767133,-0.875998488095417,17.93742,17.81843,17.64104,17.64068,17.21412,756,301,1,250,304016371497330688,QSO,0.275728,270,51909,85
1237648720147513422,158.350098602502,-1.04965647964989,18.27868,17.3452,17.088,16.95724,16.92773,756,301,1,284,307395721290606592,STAR,0.0007854304,273,51957,91
1237648720148889609,161.44070333636,-0.974533128728588,17.56939,16.61339,16.2723,16.13031,16.0821,756,301,1,305,2881235656569284608,STAR,0.0003324815,2559,54208,210
1237648720157409397,180.932163160865,-0.944866261674105,19.00628,18.0038,17.54305,17.38398,17.30306,756,301,1,435,3256160331319240704,STAR,0.0004824,2892,54552,210
1237648720158064812,182.465284129063,-0.944547397113106,17.65869,16.60163,16.14183,15.9381,15.86373,756,301,1,445,3722304889192292352,STAR,0.0003770592,3306,54922,290
1237648720158720065,183.977284707621,-1.047763550426,19.36372,17.01468,16.05042,15.70929,15.51436,756,301,1,455,3722229022889975808,STAR,0.0001085248,3306,54922,14
1237648720159178831,184.993994214338,-1.02168734059156,17.02484,15.6446,15.11871,14.91201,14.82264,756,301,1,462,2880132020632053760,STAR,0.0003212896,2558,54140,291
1237648720159309833,185.228054363181,-0.902745360489629,17.43396,15.90287,15.32008,15.07339,14.96915,756,301,1,464,2880132570387867648,STAR,-2.868797E-05,2558,54140,293
1237648720159309876,185.294157516295,-0.975848020340176,18.88585,17.27802,16.73493,16.52167,16.45608,756,301,1,464,2880133944777402368,STAR,0.0001610257,2558,54140,298
1237648720159506568,185.810464513392,-0.881289812218334,17.28085,16.33539,16.02317,15.89192,15.86122,756,301,1,467,2880109205765777408,STAR,0.0002482547,2558,54140,208
1237648720162652200,192.915789955815,-1.04836065827115,18.80834,18.35072,18.47738,18.58439,18.76383,756,301,1,515,328789462949586944,STAR,-8.675647E-05,292,51609,97
1237648720163242054,194.331921928114,-0.877505299572661,19.09014,18.20976,17.86981,17.75363,17.72183,756,301,1,524,4561162998916601856,STAR,0.0002176716,4051,55337,518
1237648720164683805,197.536577460594,-0.857666481560749,18.27995,17.41087,17.19218,17.10373,17.0919,756,301,1,546,8394813722129094656,STAR,4.97719E-05,7456,56727,378
1237648720172810338,216.165379393324,-0.853909826149705,19.04636,18.09414,17.73458,17.59893,17.58008,756,301,1,670,4538519111177885696,STAR,-0.0001382408,4031,55604,60
1237648720175038494,221.168515856386,-0.836563311861947,17.83821,16.82201,16.50803,16.39215,16.37366,756,301,1,704,3275320972395177984,STAR,-7.300979E-05,2909,54653,284
1237661383848296462,150.898658901048,37.7963453643409,17.93731,16.73251,16.16473,15.83218,15.59455,3704,301,5,127,1605629799517153280,GALAXY,0.04183856,1426,52993,351
1237667205677383747,108.449278170678,64.9571198671762,16.63891,15.05968,14.48113,14.3004,14.2229,5060,301,1,141,2631232817962444800,STAR,-0.000217868,2337,53740,17
1237667205677449378,108.955293251904,64.9799657423696,17.12827,15.58403,14.98735,14.77759,14.69144,5060,301,1,142,2631229244549654528,STAR,-2.225445E-05,2337,53740,4
1237667205678432423,114.121821893235,65.2232980456064,18.0075,16.48981,15.91443,15.69835,15.60913,5060,301,1,157,3309089720947992576,STAR,3.79475E-06,2939,54515,254
1237667205679939689,122.370151934007,65.0077808517855,17.11344,15.94848,15.55331,15.41954,15.38963,5060,301,1,180,3611901001344327680,STAR,-0.0003369091,3208,54853,51
1237667205679480917,119.859734096984,65.010501982951,17.27026,16.1865,15.87507,15.77349,15.75902,5060,301,1,173,3611956251803623424,STAR,-7.202055E-06,3208,54853,252
1237669516368478369,0.912892490919319,6.31533471284945,19.59526,19.1339,19.0212,19.02834,19.0441,5598,301,1,121,4971046098632464384,STAR,0.0002422361,4415,55831,720
1237669516368740382,1.40365514850322,6.28953853928883,18.87484,17.87612,17.48763,17.34675,17.25657,5598,301,1,125,4971078534225483776,STAR,-0.0007637172,4415,55831,838
1237669516370182172,4.74898709142389,6.32554500679227,17.52574,17.20254,17.18928,17.35341,17.21604,5598,301,1,147,9847276307003758592,QSO,0.7692399,8746,58396,566
1237669516370313416,5.13906663803937,6.26122314211946,19.27052,19.17508,18.94506,18.92577,18.93676,5598,301,1,149,9847298846992128000,QSO,1.284093,8746,58396,648
1237669516361400326,344.545934476287,5.82556196507715,16.87757,15.94825,15.63998,15.50636,15.46173,5598,301,1,13,4968799797433882624,STAR,-4.653875E-05,4413,55894,740
1237669516361400505,344.566267156037,5.79559696214197,19.24638,18.35633,17.98323,17.816,17.74864,5598,301,1,13,4968672803840874496,STAR,-0.0008238494,4413,55894,278
1237669516361465897,344.765195072273,5.80776706325087,16.89851,15.79511,15.51441,15.40791,15.40169,5598,301,1,14,2600887396044138496,STAR,-9.116268E-05,2310,53710,213
1237669516361662508,345.18212401625,5.99051517618836,18.1325,16.87216,16.88084,16.94011,16.97898,5598,301,1,17,2600865955567396864,STAR,-0.0006883763,2310,53710,135
1237669516361859309,345.706510005369,5.98416160906711,18.96407,17.93607,17.64213,17.55065,17.51723,5598,301,1,20,2600833245096470528,STAR,-0.0001721652,2310,53710,16
1237655106770501749,198.796995049602,58.1891300414364,18.80692,17.41829,16.81107,16.5182,16.2912,2243,301,1,385,1078627544351139840,GALAXY,0.07474972,958,52410,56
1237662302451859797,254.450938054982,25.0864478328271,18.251,17.12747,17.09519,17.14931,17.26061,3918,301,4,393,1905034795272923136,STAR,-0.0004081136,1692,53473,44
1237669771912872087,31.9567736920769,-3.25449256921225,19.01241,17.3927,16.34949,15.85544,15.49653,5657,301,5,27,4946282349891704832,GALAXY,0.1374228,4393,55944,742
1237679457613709363,10.1475971051613,18.278006495243,18.36049,17.97987,17.56774,17.06177,16.99211,7912,301,6,221,8577248267691382784,QSO,0.09213399,7618,56898,519
1237678583041097793,32.2170139224678,21.5869915149838,17.9454,16.25825,15.56954,15.31791,15.19068,7709,301,1,70,2303627274223642624,STAR,-3.052334E-05,2046,53327,131
1237678583038148652,25.0373340149836,22.6493912545698,18.75441,16.80774,16.00671,15.75174,15.6104,7709,301,1,25,2301365578805307392,STAR,7.674861E-05,2044,53327,95
1237678583038214224,25.235482498082,22.6165322505879,16.04751,14.78065,14.28776,14.08608,13.99628,7709,301,1,26,2323869008647972864,STAR,0.0001200929,2064,53341,42
1237678583038279732,25.3979289744966,22.757060757136,17.86889,16.36876,15.6977,15.41826,15.32901,7709,301,1,27,2301354583689029632,STAR,-5.767059E-06,2044,53327,55
1237678583038410764,25.6441873567065,22.5937419036831,16.63705,14.95106,14.20283,13.88705,13.74442,7709,301,1,29,2301341389549496320,STAR,4.716978E-06,2044,53327,7
1237678583040770134,31.4468112247758,21.6794968283518,18.4333,16.85432,16.16961,15.88522,15.73138,7709,301,1,65,2303662733473638400,STAR,-5.410199E-05,2046,53327,260
1237678583040966676,31.862760078476,21.728229885529,16.56783,14.85473,14.1783,13.96038,13.85917,7709,301,1,68,2303649264456198144,STAR,0.0001089161,2046,53327,211
1237678583041294339,32.631897396697,21.411979031142,16.64187,15.07455,14.42005,14.15632,14.03811,7709,301,1,73,2303615729351550976,STAR,4.594813E-05,2046,53327,89
1237678583038148668,25.0716007975798,22.6485938512799,17.65812,16.13225,15.45896,15.20486,15.07598,7709,301,1,25,2301365303927400448,STAR,-4.044671E-07,2044,53327,94
1237678583040573493,31.006261134498,21.7465180159452,17.54267,16.25614,16.26116,16.31988,16.36494,7709,301,1,62,2303673453712009216,STAR,0.0004222961,2046,53327,299
1237678583038410776,25.6776022895802,22.6656202615464,17.23708,15.65744,15.03129,14.80277,14.70221,7709,301,1,29,2301343313694844928,STAR,2.709749E-05,2044,53327,14
1237650370481356856,178.68415106189,-2.5529092573708,19.20896,18.25632,17.95875,17.85954,17.84372,1140,301,3,172,371687471630542848,STAR,0.0003220273,330,52370,511
1237650370482536461,181.309826749778,-2.61354127939837,18.69946,17.79773,17.53296,17.45061,17.44975,1140,301,3,190,372678681329428480,STAR,0.0004201672,331,52368,21
1237650370482536491,181.34391735414,-2.60022392880457,18.04711,16.94775,16.55564,16.41639,16.39723,1140,301,3,190,372681979864311808,STAR,-2.874106E-05,331,52368,33
1237650370482798724,181.935102925142,-2.57533679498374,19.46007,19.18452,19.11908,18.96113,18.92196,1140,301,3,194,373863679969486848,QSO,1.852684,332,52367,236
1237650370482798622,181.942898100581,-2.7015975368326,17.40427,16.19959,15.77874,15.61586,15.56328,1140,301,3,194,373864229725300736,STAR,3.190295E-05,332,52367,238
1237650370482995238,182.40356514549,-2.60874122407894,18.0181,17.82904,17.90085,18.02311,18.21551,1140,301,3,197,373851585341581312,QSO,1.47062,332,52367,192
1237671939276342018,300.141250776177,60.0851018146399,19.4131,17.62813,16.91561,16.65119,16.5338,6162,301,2,265,2875573447486892032,GALAXY,0,2554,54263,91
1237671939276406948,300.510094812294,60.0854847331642,18.07147,16.62218,16.0606,15.8448,15.75512,6162,301,2,266,2875635020138047488,STAR,-1.166709E-05,2554,54263,315
1237671939276473252,300.757933772657,60.0503564102933,19.02052,17.16327,16.44325,16.17886,16.05361,6162,301,2,267,2875635295015954432,STAR,5.869372E-05,2554,54263,316
1237671939276472699,300.915780660411,60.0784162816318,18.48505,16.61858,15.8874,15.60858,15.48617,6162,301,2,267,2875621276242700288,STAR,3.214519E-06,2554,54263,265
1237671939277063244,303.159579661717,59.3638126183689,19.22147,17.24753,16.39734,16.06502,15.87063,6162,301,2,276,2875575646510147584,STAR,-3.67955E-05,2554,54263,99
1237659896173298060,261.767372632819,58.3488175846222,19.39406,18.15307,17.63556,17.32316,17.10993,3358,301,2,40,412129427523135488,GALAXY,0.02812206,366,52017,182
1237659896174412097,262.652853862988,55.8701148365393,19.04737,17.38178,16.54795,16.06211,15.74173,3358,301,2,57,413381221175814144,GALAXY,0.0749854,367,51997,640
1237659896174084252,262.67638119226,56.63938575909,16.73163,14.88012,14.05188,13.63671,13.33907,3358,301,2,52,403124423952984064,GALAXY,0.02938787,358,51818,190
1237659896173035759,261.432652116089,59.0134142207663,18.84913,17.81293,17.3622,17.08989,16.93937,3358,301,2,36,412206118459172864,GALAXY,0.1267549,366,52017,461
1237659896173035789,261.396473132826,58.9868980546171,18.47795,17.15607,16.39905,15.97268,15.66721,3358,301,2,36,412206943092893696,GALAXY,0.1101378,366,52017,464
1237665128537129017,166.223998456714,33.5522954578927,18.33242,17.72108,17.70281,17.43613,17.48799,4576,301,4,344,2371257141429299200,GALAXY,0.07214078,2106,53714,407
1237665128548794469,198.423930459468,34.4005226477546,19.58658,17.96021,17.06991,16.62914,16.28253,4576,301,4,522,2277780238547052544,GALAXY,0.1263423,2023,53851,308
1237665128550694936,203.645792309015,33.6279859922736,17.27283,16.36734,15.97035,15.77337,15.63066,4576,301,4,551,2243933695738144768,GALAXY,0.02389758,1993,53762,55
1237665128554758332,214.300714831748,31.4175306454239,19.28942,18.95734,18.69794,18.46327,18.12545,4576,301,4,613,2392712737814767616,QSO,0.431873,2125,53795,638
1237665128562360648,232.884127531716,25.27670049408,19.50616,19.08103,18.65669,18.3698,18.08609,4576,301,4,729,2435450480378275840,QSO,0.4445771,2163,53823,469
1237665128564523246,237.706579767474,23.1462823281094,19.23287,17.60432,16.71747,16.25273,15.93664,4576,301,4,762,2442240235078182912,QSO,0.1168457,2169,53556,594
1237660961330430044,142.029501291829,35.677963758204,19.41587,18.15214,17.73289,17.50828,17.3958,3606,301,2,120,1434428417402497024,GALAXY,0.05388631,1274,52995,116
1237660961327087812,134.324806630598,31.6931879467069,17.48753,16.22753,15.72538,15.38773,15.20647,3606,301,2,69,1431030926120347648,GALAXY,0.06435495,1271,52974,44
1237660961328726457,137.987536497922,33.6895533900076,19.19184,18.05866,17.63484,17.35918,17.23936,3606,301,2,94,1433330280130701312,GALAXY,0.06334326,1273,52993,217
1237667431716290671,169.394457034625,27.7466211875503,19.55769,19.469,19.24376,19.25563,19.37844,5112,301,6,389,12786872597901236224,QSO,1.320359,11357,58522,99
1237671257974177835,55.8294315834408,9.7643965801396,17.79224,16.47265,15.8497,15.59104,15.46414,6003,301,5,67,3016364813673588736,GALAXY,0,2679,54368,287
1237671257982959869,71.7395540497452,22.8695598593538,19.59787,17.23488,16.15919,15.71609,15.42938,6003,301,5,201,3018685058572642304,STAR,-8.090883E-05,2681,54397,536
1237668736831980465,278.158992054538,42.4614275537536,19.307,17.68115,17.0927,16.89352,16.78845,5416,301,5,122,3150357623312771072,STAR,-0.00019031,2798,54397,326
1237659131681439780,241.601391339108,37.4633523533137,18.96355,16.41193,15.25526,14.84025,14.61827,3180,301,2,228,3916047910420193280,STAR,-7.409161E-05,3478,55008,611
1237659131681636413,241.963137041805,37.0959704239485,18.86541,18.75418,18.64239,18.36702,18.13616,3180,301,2,231,5854748887005550592,QSO,2.071356,5200,56091,252
1237659131681767605,242.342888374215,36.8805812205994,18.34925,17.09617,17.19813,17.26936,17.32925,3180,301,2,233,3916053407978332160,STAR,-0.001241061,3478,55008,631
1237659131676983468,231.344025561505,44.0578759954071,19.20796,18.94053,18.75514,18.69989,18.59942,3180,301,2,160,1183355752991975424,QSO,0.9951357,1051,52468,127
1237659131681308959,241.356422563693,37.5852905631758,19.43046,18.48584,18.19874,18.10513,18.08197,3180,301,2,226,3903571202073010176,STAR,-0.0008506391,3467,54999,277
1237659131681177618,241.050421467484,37.9108643009681,18.72571,18.52424,18.35915,18.37423,18.44233,3180,301,2,224,3916023446286475264,QSO,0.9423325,3478,55008,522
1237659131681046547,240.794450735625,38.1160509787806,19.25496,18.01981,17.52919,17.3566,17.28577,3180,301,2,222,1187887669959485440,STAR,-0.0007221148,1055,52761,230
1237659154218811646,248.262709964488,33.1133400318033,19.25552,18.36866,18.10624,18.01977,17.97235,3185,301,4,57,5841258424256714752,STAR,-0.0002314233,5188,55803,326
1237668758847750579,302.254801400911,-10.4804227361659,17.4234,16.33937,15.72145,15.46006,15.45601,5421,301,6,184,2593106442550536192,STAR,-0.0002094079,2303,54629,578
1237664854176956570,204.584843237091,36.535417686818,18.79677,17.54929,17.14536,16.97296,16.86649,4512,301,5,52,2365556176055199744,GALAXY,0.02257953,2101,53858,147
1237664854178201768,208.062289667076,35.9306666044332,19.42875,18.24302,17.37833,16.93469,16.65903,4512,301,5,71,2288996900126353408,GALAXY,0.1722357,2033,53476,154
1237664854185279664,226.405999310946,30.7683023191688,19.22762,17.05132,16.2325,15.75535,15.42307,4512,301,5,179,2076316727804717056,GALAXY,0.05635574,1844,54138,572
1237680241436655923,328.375344703999,-6.82408650343167,19.56845,17.71597,16.86326,16.40768,16.12574,8095,301,2,90,725235432236804096,GALAXY,0.1651281,644,52173,567
1237668292297752648,165.641260643793,17.7681011566011,18.61198,17.33228,16.75356,16.43723,16.16001,5313,301,1,44,2797878655873738752,GALAXY,0.04621602,2485,54176,63
1237670965376188645,119.068395876787,8.6440331256769,19.23912,17.02732,16.10903,15.7933,15.64471,5935,301,4,16,3315800864878258176,STAR,-0.0001433531,2945,54505,93
1237670965376975099,120.85004917311,9.19218170381419,18.41793,16.25884,15.40288,15.10685,14.95782,5935,301,4,28,2723604720651364352,STAR,8.892306E-05,2419,54139,192
1237670965390934047,152.587387678638,17.2437286082178,18.44072,17.59792,17.22696,17.07682,17.02848,5935,301,4,241,10780642646617774080,STAR,-0.0001847595,9575,57786,549
1237670965391392818,153.66512835418,17.4332082656481,18.85777,17.31144,16.70791,16.4461,16.3325,5935,301,4,248,3578144894776090624,STAR,0.0003627049,3178,54848,127
1237670965392310279,155.76361337133,17.7235344735175,18.80194,17.34155,16.71855,16.53193,16.44244,5935,301,4,262,8392627068782008320,STAR,0.0005879812,7454,56751,615
