objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid,w1,w2
1237655504573038968,258.997974946085,32.7403806381011,19.53255,18.11048,17.55223,17.32354,17.17716,2335,301,6,98,3347359873695246336,STAR,-0.0004922295,2973,54591,216,15.66857,15.60431
1237655504574021912,260.460921287044,30.7398704083023,17.86616,16.32338,15.77531,15.58883,15.51987,2335,301,6,113,3348475053380495360,STAR,-2.924651E-05,2974,54592,177,14.15801,14.17992
1237655504574349780,260.679478018057,30.1379339544779,19.3009,17.93538,17.45093,17.28681,17.17246,2335,301,6,118,3348491820932818944,STAR,-4.301628E-05,2974,54592,238,15.74673,15.75878
1237657596217918058,112.90078055624,27.593248061532,19.20823,19.0428,18.6679,18.68722,18.87698,2822,301,6,34,11579992003040270336,QSO,1.285844,10285,58083,405,15.30767,13.79602
1237657596223488245,122.397471859959,37.4600405478512,19.00723,18.09479,17.69274,17.53057,17.45929,2822,301,6,119,1004404186747529216,STAR,-0.0005347339,892,52378,369,16.19892,16.51434
1237657596223750248,122.736310563443,37.973185156058,18.96962,18.05407,17.61895,17.44733,17.55184,2822,301,6,123,10537483730519611392,STAR,-0.0008986564,9359,58056,678,15.98367,15.82234
1237657596223881466,123.064099902529,38.2511178710774,18.76138,18.5498,18.22445,18.19295,18.2227,2822,301,6,125,853599842709039104,QSO,1.012168,758,52253,610,14.42539,13.07246
1237657596224143467,123.584145820939,38.5689904383175,18.24415,17.94982,17.84163,17.71525,17.59753,2822,301,6,129,854577858318723072,QSO,0.7449152,759,52254,72,13.60957,12.31939
1237657596225061114,125.536552518587,40.1164448998461,17.34878,16.29243,16.05151,15.97991,15.99905,2822,301,6,143,10539799576868837376,STAR,0.0001147757,9361,58055,911,14.97877,15.03196
1237657608572895602,126.050562330315,39.8691711914486,18.8126,17.43494,16.68616,16.30356,16.02621,2825,301,5,140,1006672483211831296,GALAXY,0.09914397,894,52615,429,13.3717,13.27736
1237657608576172131,133.413959316204,44.9352086768109,19.05132,17.48463,16.66983,16.20564,15.85378,2825,301,5,190,1010040836915750912,GALAXY,0.07094019,897,52605,395,12.87671,12.70784
1237657608577351830,136.423872967234,46.706588703337,19.09072,17.96789,17.4154,16.96123,16.75068,2825,301,5,208,1012260476265981952,GALAXY,0.114467,899,52620,278,14.02576,13.70835
1237657609103540246,114.415507304157,29.2198153235263,18.94688,18.85381,18.58458,18.55468,18.69956,2825,301,6,45,848951382072387584,QSO,1.131362,754,52232,83,15.12764,13.76558
1237657609104523347,116.144651074801,30.9453059613873,19.30525,19.30466,19.07783,19.1049,19.19808,2825,301,6,60,11586783961544939520,QSO,1.165566,10291,58101,538,15.88923,14.61178
1237657609107734715,121.680029701584,36.6332883886493,19.57468,18.39207,17.91057,17.70092,17.61,2825,301,6,109,853450584005568512,STAR,-0.0003996859,758,52253,67,16.08127,16.53954
1237657776084156438,145.802839160038,46.1199373287613,18.57841,18.67978,16.97198,16.7766,18.22382,2864,301,5,255,1353453778644264960,GALAXY,0.02619953,1202,52672,444,14.50803,14.60624
1237658203420098745,132.818965212186,34.8680412095976,19.37719,18.21,17.66472,17.29741,17.09505,2964,301,1,52,1362464551798335488,GALAXY,0.09779295,1210,52701,457,14.55527,14.32074
1237658203420491885,133.739638997853,35.4143877619283,18.84404,16.70106,15.49205,15.01239,14.6972,2964,301,1,58,1363557470768752640,GALAXY,0.1430253,1211,52964,337,11.92692,11.75054
1237658203420819468,134.286878399765,35.9621998023488,19.24815,17.37354,16.47345,16.04181,15.71795,2964,301,1,63,1052718931141224448,GALAXY,0.075988,935,52643,9,13.19189,13.09813
1237658203421868039,136.820278731447,37.2168083043153,16.3994,15.2335,15.11514,20.06216,22.82654,2964,301,1,79,1364703157506041856,GALAXY,0.02374987,1212,52703,409,14.84495,15.86286
1237658203422064900,137.365949730452,37.5699178901807,19.575,18.13698,17.42985,16.96091,16.63759,2964,301,1,82,1055001793232136192,GALAXY,0.05372458,937,52707,122,13.34658,13.17286
1237658203425996975,147.405308444265,42.2260409293749,18.68625,16.58872,15.63027,15.19602,14.84152,2964,301,1,142,5144285147349407744,GALAXY,0.0814672,4569,55631,176,12.22777,12.21133
1237658203430387726,160.147311191883,46.1899016520153,17.90352,16.26832,15.43252,15.01539,14.71389,2964,301,1,209,1083141043106375680,GALAXY,0.05023255,962,52620,92,12.28342,12.22669
1237658203430780978,161.443971934275,46.484319929211,18.21168,16.30831,15.38487,14.95091,14.63922,2964,301,1,215,1614640573191317504,GALAXY,0.05379123,1434,53053,364,11.99815,11.92566
1237658203430846541,161.523895142064,46.6025658697135,19.33306,18.23167,17.74045,17.38303,17.22114,2964,301,1,216,1083132796769167360,GALAXY,0.06290888,962,52620,62,14.49343,14.34563
1237658203433992272,171.839770038217,48.2987277145132,19.37268,17.31573,16.10916,15.65385,15.33197,2964,301,1,264,1087677353573771264,GALAXY,0.1562031,966,52642,211,12.58746,12.35841
1237658203434451006,173.574920302923,48.5515592857462,17.77019,16.5479,15.99551,15.76149,15.59374,2964,301,1,271,1087623477504010240,GALAXY,0.03488892,966,52642,15,13.58668,13.4258
1237658203435958275,178.56204135372,48.9162502346796,17.78589,15.89951,15.02013,14.59505,14.31195,2964,301,1,294,1089906059784513536,GALAXY,0.05394569,968,52412,127,11.78279,11.74537
1237658203436286115,179.865344741244,48.9830118131519,18.14148,16.36407,15.46636,14.95842,14.64002,2964,301,1,299,1089874173947308032,GALAXY,0.07660628,968,52412,11,11.996,11.90263
1237665530643808315,227.131261103964,20.0294745977548,18.85144,18.57377,18.304,17.99936,17.90143,4670,301,1,197,3143667647481145344,QSO,1.66412,2792,54556,564,14.78564,13.64643
1237665531722399782,238.496275296189,17.1967135248719,19.32084,18.116,17.62961,17.43738,17.35945,4670,301,3,271,2443243269912553472,STAR,-5.82014E-05,2170,53875,147,15.94271,15.89353
1237666211392979519,271.483739803531,24.3967811782741,16.78442,15.42369,15.32475,15.33019,15.35642,4828,301,5,149,2459078430654752768,STAR,0.0002274324,2184,53534,411,14.44322,14.46636
1237667106892546212,132.760843503911,20.0500386745925,18.59955,17.72886,16.9643,16.54757,16.27619,5037,301,1,132,2567065868114618368,GALAXY,0.1800647,2280,53680,51,13.61573,13.09241
1237667541214101526,143.760869870235,18.7369957397015,17.88041,16.97828,16.66825,16.54071,16.53532,5138,301,2,25,10754727707776669696,STAR,0.0009494731,9552,57814,479,15.23495,15.45664
1237667541215346706,146.754934007365,19.483300516065,17.77062,16.88067,16.57687,16.45819,16.444,5138,301,2,44,10786150376564611072,STAR,0.0004058558,9580,57865,106,15.18124,15.43916
1237667541215477764,146.950285619033,19.6555655316172,18.546,18.12368,17.82959,17.76229,17.66146,5138,301,2,46,6511311259174197248,QSO,2.253735,5783,56017,844,15.0203,13.69812
1237667541217116286,150.962643001033,20.5801539720618,18.81737,17.59944,17.09213,16.87947,16.80449,5138,301,2,71,3579320272404193280,STAR,0.0005754815,3179,54830,307,15.26671,15.45615
1237667541217705986,152.21599685847,20.8693530432611,17.70601,15.9307,15.15408,14.83201,14.67406,5138,301,2,80,3579365627258839040,STAR,-0.0002836825,3179,54830,472,12.83949,12.83345
1237667734524723367,223.213916111562,17.4071494134552,19.43351,17.39854,16.45414,15.98684,15.60938,5183,301,2,591,3126640610379851776,GALAXY,0.04450914,2777,54554,60,13.06429,13.04299
1237667734528131229,231.105100461929,15.5740300274425,19.24192,17.86077,17.10806,16.75303,16.48673,5183,301,2,643,3131164821018404864,GALAXY,0.07303367,2781,54266,135,14.04711,13.94482
1237667781205098683,139.656556982827,14.9406001202035,19.48,18.16201,17.53607,17.14093,16.92117,5194,301,1,173,2745093849390016512,GALAXY,0.07764224,2438,54056,545,14.72354,14.70274
1237667781237538995,217.441998019026,18.1754811212409,19.19778,17.79148,17.14975,16.81536,16.50878,5194,301,1,668,3123281327143544832,GALAXY,0.08712907,2774,54534,127,14.05756,14.00315
1237667781752717450,164.662552393241,20.4358569796723,19.23754,18.06221,17.3175,16.94255,16.67736,5194,301,2,337,2796743134703282176,GALAXY,0.136463,2484,54144,28,14.27558,14.13323
1237667781757304922,175.838828900799,21.4571727775068,18.56901,17.09841,16.28647,15.88011,15.59333,5194,301,2,407,2827217744338905088,GALAXY,0.1089176,2511,53882,302,13.22467,13.08598
1237667782818726063,146.20588249275,18.0854574437388,19.48876,18.21715,18.26748,18.27694,18.33059,5194,301,4,219,2667427366241855488,STAR,-0.0001347347,2369,53733,620,17.78719,19.36244
1237667782819381332,147.730287147786,18.4375845762128,17.79946,16.90478,16.63948,16.52868,16.5137,5194,301,4,229,6510077611406022656,STAR,0.000683195,5782,56272,452,15.34927,15.48175
1237667782820626619,150.66779542682,18.9485516128975,19.44719,18.36302,18.36116,18.39217,18.36337,5194,301,4,248,10775129695634872320,STAR,0.0004070459,9570,57805,973,17.73334,17.09725
1237667782820954124,151.314098455307,19.1855395068521,18.08429,18.18186,18.25097,18.12301,17.81978,5194,301,4,253,10776131075900200960,STAR,0.0001584345,9571,57808,520,15.35526,15.12179
1237667782820954277,151.428554195734,19.1602427475153,19.55967,19.488,19.28144,19.04297,18.99952,5194,301,4,253,10783905447893293056,QSO,1.47319,9578,57817,131,15.7397,14.42293
1237667782821412940,152.528117254475,19.4673944492831,17.84501,16.5294,16.02001,15.82096,15.74423,5194,301,4,260,3578206192549339136,STAR,-0.0001021817,3178,54848,350,14.26099,14.3959
1237667782821478434,152.581463416164,19.4313548692658,18.30738,17.34678,16.97063,16.81723,16.76347,5194,301,4,261,10772722864849442816,STAR,8.303102E-05,9568,57815,409,15.55236,15.3834
1237667782823182486,156.735961114644,20.0461842763778,19.05933,18.8951,18.8858,18.71781,18.74259,5194,301,4,287,10773746235666094080,QSO,1.607594,9569,57837,36,15.95221,14.70716
1237668350284333058,217.106999492934,15.5314148372991,19.24924,19.04625,19.04942,18.88957,18.66099,5326,301,5,113,6148814370141132800,QSO,2.139437,5461,56018,1000,16.15831,15.02806
1237668350284791848,218.230307576872,15.284180532755,17.93488,17.89196,17.76201,17.88349,17.91041,5326,301,5,120,6154380648008407040,QSO,1.023452,5466,56033,770,14.21207,12.80936
1237668350284857358,218.375473430908,15.3357211785419,18.59906,18.62047,18.38677,18.37289,18.39299,5326,301,5,121,3093008743323953152,QSO,1.333928,2747,54233,588,15.0293,13.83825
1237668350285119671,219.062149038053,15.2554420166206,19.51092,18.54359,18.26501,18.16844,18.12546,5326,301,5,125,6154431775299098624,STAR,-0.0001547615,5466,56033,956,17.00444,17.20377
1237668350285578281,220.09159704981,15.0543751778375,19.28197,19.14804,18.97087,18.86137,18.82536,5326,301,5,132,3094112378137110528,QSO,1.405777,2748,54234,507,15.46823,14.0869
1237668350285905991,220.857372694406,14.8934249370475,17.20315,16.3209,16.06349,15.97406,15.94946,5326,301,5,137,3095198695742793728,STAR,0.0005273831,2749,54241,363,14.66647,14.77884
1237668350286037017,221.117407708644,14.8344172002873,18.39172,17.2663,17.31594,17.39682,17.46775,5326,301,5,139,3095224809143953408,STAR,0.0002128387,2749,54241,458,16.70424,17.40024
1237668350287085613,223.554435003527,14.3619050694339,19.25256,18.16906,17.73969,17.58883,17.51695,5326,301,5,155,3096375448079198208,STAR,-8.422747E-05,2750,54242,548,16.26297,16.7338
1237669766546718836,7.63799965033985,7.11598433478653,17.91605,17.57691,17.79357,18.04591,18.30273,5656,301,3,66,2603168607777089536,STAR,-4.812757E-05,2312,53709,320,16.46785,16.57957
1237669766546718838,7.65194223173842,7.15984704852024,18.21572,16.89283,16.36776,16.18156,16.09555,5656,301,3,66,3497062507451883520,STAR,-0.0001628163,3106,54738,63,14.6384,14.75616
1237669766546718926,7.68261534939745,7.22214236408159,19.42147,18.07187,17.56311,17.39944,17.30023,5656,301,3,66,3497066080864673792,STAR,-0.0001718149,3106,54738,76,15.88992,16.21291
1237669766546980992,8.24161492370513,7.09619397244119,19.32617,17.68236,17.05736,16.83329,16.72538,5656,301,3,70,2603141669742209024,STAR,-0.0001179622,2312,53709,222,15.15073,15.13833
1237669766546980994,8.24409909234458,7.09426949596684,19.55169,19.22143,19.0771,19.04315,19.02698,5656,301,3,70,4974451836419594240,QSO,0.729094,4418,55862,822,14.77918,13.60479
1237669766547046454,8.42016958081746,7.20775654831032,17.84726,16.84609,16.49153,16.3538,16.30844,5656,301,3,71,2620032092506974208,STAR,-5.42512E-05,2327,53710,229,14.97948,14.89161
1237669766547046573,8.45367753434169,7.1390369119734,19.39126,18.46445,18.07205,17.89463,17.84689,5656,301,3,71,2620030992995346432,STAR,-0.0007951651,2327,53710,225,16.75684,17.73209
1237669766547177559,8.7358203380328,7.07247054052048,18.64381,17.63369,17.23289,17.09324,17.03794,5656,301,3,73,12436810633525352448,STAR,-0.0003661054,11046,58398,437,15.78219,16.30861
1237669766547243041,8.80311430346075,7.21012439675781,17.90728,16.53038,15.9937,15.81711,15.74321,5656,301,3,74,2603133973160814592,STAR,-7.079637E-05,2312,53709,194,14.35278,14.35666
1237669766547308802,9.04516644089415,7.19222776774152,19.4733,18.54058,18.14638,17.97022,17.91481,5656,301,3,75,2620014775198836736,STAR,-0.0003513104,2327,53710,166,16.63854,16.27983
1237669766547439701,9.26670192342669,7.16612875193469,19.30445,18.20042,17.7309,17.54855,17.45149,5656,301,3,77,2603123802678257664,STAR,-0.0001778318,2312,53709,157,16.19428,15.70392
1237669766547505162,9.38693053091777,7.07156260811567,17.00828,15.64854,15.12654,14.96587,14.88974,5656,301,3,78,2603122978044536832,STAR,-5.960084E-05,2312,53709,154,13.49287,13.46759
1237669766547636241,9.69024519417911,7.16377793344792,18.90667,17.52021,16.95542,16.71254,16.56824,5656,301,3,80,2603110883416631296,STAR,-0.0001075583,2312,53709,110,15.15428,15.02782
1237669766547832932,10.1654386762207,7.0701153943047,19.57065,18.37927,17.81844,17.5886,17.45776,5656,301,3,83,2603090542451517440,STAR,-0.0003836846,2312,53709,36,15.50591,15.15783
1237662337332871625,248.488316909308,26.7019316597302,19.42497,18.00111,17.20809,16.78535,16.50374,3926,301,5,155,1586536777265473536,GALAXY,0.13217,1409,52824,523,13.59249,13.24544
1237662337332936963,248.511645668408,26.5968111182214,18.29754,16.38236,15.43857,14.95148,14.56188,3926,301,5,156,1586541450189891584,GALAXY,0.05751659,1409,52824,540,11.78754,11.72007
1237662337333395853,249.395058447829,25.8381548041449,18.81252,16.91582,16.05551,15.65944,15.34754,3926,301,5,163,1586414731474790400,GALAXY,0.0495961,1409,52824,79,12.8769,12.86369
1237662337333920233,250.515784198783,25.0603616229717,18.79852,17.7652,17.26975,16.91257,16.75051,3926,301,5,171,1602207572494936064,GALAXY,0.1179825,1423,53167,189,14.04686,13.76998
1237662337334509940,251.584250234475,24.2527104170566,18.62927,16.67003,15.74984,15.31776,14.98127,3926,301,5,180,1592156386412750848,GALAXY,0.05671161,1414,53135,487,12.46606,12.43008
1237662337334640730,251.709803619224,23.9301847847818,17.42873,16.83013,16.34591,16.12567,15.95356,3926,301,5,182,1592164632749959168,GALAXY,0.03621481,1414,53135,517,13.50464,13.58088
1237662337334968337,252.273463739264,23.4429492371026,18.3917,16.67394,15.92221,15.54771,15.25926,3926,301,5,187,1592043411592996864,GALAXY,0.03573797,1414,53135,76,13.10287,13.10233
1237662337335034342,252.527913111425,23.4426826026103,17.89639,16.18048,15.31282,14.84284,14.47475,3926,301,5,188,1603344738117773312,GALAXY,0.03819735,1424,52912,230,11.63932,11.54845
1237662337335427537,253.27990149609,22.7677267661063,18.53944,17.05891,16.39251,16.04279,15.77725,3926,301,5,194,1603308454234056704,GALAXY,0.03650129,1424,52912,98,13.36391,13.34002
1237662337335755267,253.791309286617,22.2106582046527,19.59927,18.28462,17.43087,16.97013,16.67579,3926,301,5,199,1593276784567150592,GALAXY,0.1640378,1415,52885,467,13.80651,13.40818
1237662337335820910,253.960666838524,22.0485674186915,19.15435,17.94369,17.36522,17.02372,16.80368,3926,301,5,200,1593190472904370176,GALAXY,0.1196663,1415,52885,153,14.16205,14.04685
1237662473154265422,236.561148999507,35.7399026240813,18.99698,17.72148,17.08169,16.718,16.482,3958,301,2,49,1594310325329487872,GALAXY,0.06869741,1416,52875,131,13.85404,13.72263
1237663229077422809,333.043788955621,69.1033865833231,18.87187,17.29935,16.58796,16.29714,16.11467,4134,301,2,185,2856472450806343680,STAR,-6.683647E-05,2537,53917,234,14.43955,14.47071
1237663229077684934,334.154265869559,68.6489455023909,18.57158,16.48719,15.47696,15.03524,14.73303,4134,301,2,189,2856452384719136768,STAR,-0.0001249634,2537,53917,161,12.68291,12.70039
1237663784196178090,357.188447854822,0.175322889450353,19.26462,18.21735,17.83664,17.47696,17.3478,4263,301,4,97,770209586853472256,GALAXY,0.08088281,684,52523,342,14.92262,14.68429
1237663784196440230,357.874926343467,0.0677002756184307,19.26082,17.97558,17.22525,16.81209,16.56068,4263,301,4,101,434651544986609664,GALAXY,0.09896925,386,51788,197,14.06514,13.85179
1237664877797703824,131.874860978406,23.7557643144785,19.3892,18.21316,17.49133,17.07965,16.82665,4518,301,1,28,2347598669236168704,GALAXY,0.1554728,2085,53379,354,13.91643,13.64758
1237664877800259801,137.588943624777,26.4594349316822,18.36323,16.44432,15.55734,15.11554,14.80524,4518,301,1,67,2178635343140513792,GALAXY,0.07622217,1935,53387,69,12.26582,12.21079
1237664877800390948,137.992273310421,26.6171527806618,19.12329,17.76476,16.92386,16.43629,16.11615,4518,301,1,69,2178623798268422144,GALAXY,0.1426075,1935,53387,27,13.1216,12.82677
1237664877800783976,138.867732350724,26.876016836921,19.54141,17.93719,17.19785,16.78583,16.50932,4518,301,1,75,2349865313060808704,GALAXY,0.07770962,2087,53415,408,13.96593,13.88255
1237664877800915102,139.187869515624,27.0010871664894,18.03736,16.33747,15.53314,15.1161,14.79418,4518,301,1,77,2180925900755855360,GALAXY,0.0754552,1937,53388,210,12.34469,12.2412
1237664877800980512,139.322468904602,27.1532150436929,18.76302,17.75253,17.3413,17.07612,16.90613,4518,301,1,78,2349874658909644800,GALAXY,0.04473574,2087,53415,442,14.90448,14.7888
1237664877801177278,139.806177991112,27.4626761782178,17.76476,16.51459,15.95358,15.68446,15.48722,4518,301,1,81,2180894564674463744,GALAXY,0.03381933,1937,53388,96,13.02748,13.01604
1237664877801308246,140.083508773998,27.5224042812403,18.22061,16.77246,16.12666,15.79343,15.56226,4518,301,1,83,2180885218825627648,GALAXY,0.02661207,1937,53388,62,13.19396,13.22268
1237664877801832684,141.303477616535,28.0445093384226,19.14438,17.88329,17.40787,17.09909,17.03003,4518,301,1,91,2184348680369235968,GALAXY,0.0586893,1940,53383,374,14.74116,14.6467
